video_id,title,published_at,subscriberCount,videoCount,viewCount,video_published_date,video_commentCount,video_viewCount,video_likeCount,video_dislikeCount,likesVSviews,rating,raw_rating
s4BG7jVjXSY,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-24 16:00:10,1957,1249450,38479,4104,0.02751210532634359,0.6003819376969769,0.02751210532634359
0JwgqnLA-Mk,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-21 16:00:00,418,226633,9092,251,0.039010205927645134,0.8601555719950552,0.03901020592764514
S0DoHN3AiUI,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-19 18:00:03,232,137381,2892,175,0.01977711619510704,0.42562731451599656,0.01977711619510704
KcKU_3yljg8,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-04-02 15:57:55,586,459280,11186,841,0.02252438599547117,0.4876956756466307,0.022524385995471168
5dhoVk-Cub0,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-17 16:00:01,205,60637,1240,165,0.01772844962646569,0.3793423168059665,0.017728449626465692
hw0HSMuT9Rk,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-14 16:00:07,530,337853,11657,516,0.032975880042503694,0.7238235968212845,0.032975880042503694
Cmz-JlN8JYU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-12 16:00:00,1119,693488,23824,1524,0.03215628821262949,0.7053067690712008,0.03215628821262949
jKCKd-2PY74,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-11 18:00:03,82,29437,629,68,0.01905764853755478,0.4093725664803845,0.019057648537554782
XiSH-gSfnnE,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-07 19:00:02,1619,887764,32461,1860,0.03446974646415038,0.7575741372769053,0.03446974646415038
cMPk56Onzlg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-05 17:30:01,31,17721,362,50,0.01760622989673269,0.3765810378368056,0.01760622989673269
Q9D8vFHjvgI,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-25 16:04:38,69,32022,564,68,0.015489351071138592,0.3287549381216075,0.01548935107113859
cOGBci-HsQg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-18 20:01:50,146,108099,3235,107,0.028936437894892645,0.6325615176650997,0.028936437894892645
KUuLWZI7iOg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-11 16:00:05,77,57082,1434,52,0.024210784485477033,0.5257960436825501,0.024210784485477036
pMMC6Y_bp88,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-03-03 17:00:11,213,154626,5916,137,0.0373740509358064,0.8231903424112421,0.0373740509358064
U1_bIPPPxz4,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-28 17:00:05,383,281436,7023,168,0.02435722508847482,0.5291045386217257,0.024357225088474817
9ShGWq6zATk,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-26 17:00:01,412,529951,12672,623,0.02273606427764076,0.4924780687190087,0.022736064277640758
PYFCTND-r3g,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-23 19:43:55,323,197231,2515,110,0.012193823486165968,0.2542999296499473,0.012193823486165968
vR5IykKENCE,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-24 17:00:11,131,281340,4196,114,0.014509134854624298,0.30660916485075906,0.014509134854624297
7ciqLF6piUw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-25 17:00:00,207,629135,5518,237,0.00839406486684098,0.16845295890020742,0.008394064866840979
ujzy4cCUFk0,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-22 16:43:44,411,607530,7136,213,0.011395322041709875,0.23625959156183354,0.011395322041709876
kIVUc6AM8ds,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-21 17:00:10,338,172702,3141,134,0.017411494945049854,0.3721814410792521,0.017411494945049854
auxxekIKhSY,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-18 17:00:00,864,629604,9652,1166,0.013478313352519996,0.2833200793574623,0.013478313352519995
dSoJcf0alVU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-15 17:00:50,190,184560,4015,94,0.02124512353706112,0.4587936274244526,0.02124512353706112
PyDzAkfFuks,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-17 17:00:02,288,180406,3996,151,0.021313038369012115,0.4603280097829315,0.021313038369012115
FHn33L_CFtg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-10 17:00:02,89,34389,632,176,0.013260054087062724,0.2783890038195907,0.013260054087062724
HXrEOiGYsAw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-12 17:00:03,641,512915,14031,723,0.025945819482760302,0.5649952438380621,0.025945819482760302
3fyVd75_CQY,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-14 17:00:00,1785,1289579,42577,956,0.03227487420313141,0.7079859519030186,0.03227487420313141
olLcs584Hec,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-07 17:00:13,229,74223,2267,313,0.026326071433383183,0.5735861785139212,0.026326071433383183
gerUKdURxXk,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-05 17:00:07,175,133588,4878,238,0.03473365871186035,0.7635366389196229,0.03473365871186035
A0zLgD2zjuc,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-02-03 17:00:00,98,93888,2442,54,0.025434560327198364,0.5534444970222395,0.025434560327198364
oWEGNIhv5lk,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-27 17:00:04,716,713623,10239,1077,0.012838711756767929,0.2688697247473663,0.012838711756767929
Khyl3pA1i7U,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-24 19:00:02,2829,940392,28259,4292,0.025486180231222726,0.5546107322584322,0.02548618023122273
lEohOzYAdSw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-22 17:00:06,2355,2552446,68052,3337,0.0253541113112677,0.55162693306375,0.0253541113112677
CLw_OMv1axc,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-21 17:00:01,171,236174,5020,143,0.02065002921574771,0.4453488142367654,0.020650029215747708
Vh-AB9Xu8wQ,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-20 17:00:03,2187,2062786,46367,2703,0.02116748901728051,0.4570396506547493,0.021167489017280508
DI1qsBVrsIs,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-28 19:00:01,1031,1092946,25529,912,0.022523528152351535,0.4876762946173137,0.02252352815235153
xCvsqAdEPIc,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-23 17:00:08,854,574654,14527,375,0.02462699293835943,0.53519933438072,0.024626992938359432
rSsO_XjYPbw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-29 17:00:10,108,256510,4387,344,0.015761568749756344,0.33490508223208043,0.015761568749756344
4QhHC1pML5A,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-17 20:00:00,12,33208,635,7,0.01891110575764876,0.4060617630845592,0.01891110575764876
HLSkXHUSQ50,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-17 17:00:03,915,926525,25901,383,0.027541620571490247,0.6010487680513815,0.027541620571490247
ym--KYLbUjA,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-16 16:00:11,442,817112,17584,423,0.021002016859377907,0.4533011806827054,0.02100201685937791
afkO_xJPI4o,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-15 17:00:01,663,990182,29937,794,0.029431963012860263,0.6437567894098835,0.029431963012860263
H-Xis5kEKbE,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-11 19:04:35,95,19128,425,33,0.020493517356754497,0.4418127819970742,0.020493517356754497
RD7W21UQls0,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-14 17:00:03,1163,466847,6784,598,0.013250593877651564,0.2781752717376432,0.013250593877651564
kWAj-_Kj9-Q,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-10 19:00:09,82,82104,1891,55,0.022361882490499852,0.4840242756879457,0.022361882490499845
GQH69ATDy9U,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-08 17:00:00,345,464334,8369,625,0.01667765013977008,0.3556018738369274,0.01667765013977008
3RDVwPRFv38,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-07 21:00:00,378,467948,7950,303,0.016341559318556763,0.3480086602177209,0.016341559318556763
3ZWXmROWeXU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-09 17:00:00,302,471990,11650,273,0.024104324244157715,0.5233908147882543,0.024104324244157715
j5J7fAdIbpY,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-18 17:00:27,21,15017,444,27,0.027768529000466138,0.6061752519196182,0.027768529000466138
1VtetpdY4Ow,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-02 17:00:00,310,341264,8040,235,0.022870856580242863,0.4955233965985013,0.022870856580242863
iOLBbVjQEaw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2019-01-01 17:00:05,526,885586,15536,433,0.017054244308288523,0.3641101691809797,0.017054244308288526
nrrM6xVa2Vs,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-21 19:00:03,16,38641,668,15,0.016899148572759506,0.36060613105507,0.016899148572759506
y6orvGbx1nE,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-17 17:00:12,259,443520,4293,350,0.008890241702741703,0.17966295474089974,0.008890241702741703
Fu8BUrnsbPA,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-18 17:00:01,477,309106,7024,458,0.02124190407174238,0.4587208908712299,0.021241904071742382
vpFxcUSL_4Q,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-27 17:00:07,897,1213564,42009,864,0.03390426874890817,0.7447984444649626,0.033904268748908166
ZY5XH7_asf0,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-24 16:30:00,5168,2386933,28639,13529,0.0063302991747150004,0.12182683057057975,0.006330299174715
-gjTmK5K3qs,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-21 15:00:00,826,2420100,49517,665,0.02018594272963927,0.4348638274284775,0.020185942729639268
9m86UtP4JNU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-10 16:59:01,16,33376,327,38,0.008658916586768936,0.17443668579749982,0.008658916586768936
PqqaqC6tmLQ,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-11 17:00:03,141,129909,2759,168,0.019944730542148736,0.42941418241716905,0.019944730542148736
s3DMr6JQyJ4,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-07 16:34:46,876,161321,1816,497,0.008176244878224161,0.16353180783119067,0.008176244878224161
3sLJBs-NYNA,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-12-04 17:00:01,132,254250,4372,169,0.016530973451327435,0.35228804507992034,0.016530973451327438
mxZBrbVqZnU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-28 17:00:12,350,1277118,23836,304,0.01842586197986404,0.39509877501839136,0.018425861979864042
3mC6q_Yz9ls,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-26 19:00:00,577,1042684,17252,769,0.01580824103947121,0.3359595372886723,0.015808241039471208
HYw4YyUIVl0,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-26 17:15:00,522,1093277,11678,326,0.010383461830807746,0.21339889365161416,0.010383461830807746
cxvOVNcCFRI,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-21 16:51:25,270,272500,2349,80,0.008326605504587156,0.166928866851637,0.008326605504587156
r5OaSZierwc,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-20 17:00:12,99,177270,1780,106,0.009443222203418514,0.19215630119331514,0.009443222203418514
QL_zi-EXdYI,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-12 17:00:04,253,356060,4448,382,0.011419423692636073,0.2368041139721674,0.011419423692636071
qUOmlE-O5Pg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-02 16:00:05,155,155267,2536,195,0.01507725402049373,0.3194445352784269,0.015077254020493732
ASrhIA3a2QI,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-20 19:00:00,395,468466,13064,573,0.026663621266004363,0.5812123552032074,0.026663621266004363
IzYJCqD117A,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-27 17:00:02,3708,3612411,141068,3748,0.038013393271142185,0.8376348396173283,0.038013393271142185
fH3_PVxYXBc,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-13 17:00:07,282,330003,6513,325,0.01875134468474529,0.4024523221893563,0.01875134468474529
u4gwz-PARC4,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-31 16:00:08,10,6403,161,7,0.02405122598781821,0.5221911795178305,0.024051225987818208
IDqD4BYtFU8,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-11-06 19:00:00,1308,2115814,66684,1070,0.031011232556358924,0.6794368206669135,0.031011232556358924
cMJyzEI6zms,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-29 16:00:04,302,266655,4027,270,0.014089366409780427,0.2971254441683708,0.014089366409780427
Lo0k0rhsOw8,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-24 16:00:02,528,330665,3552,1798,0.005304462220071674,0.09865035967809124,0.005304462220071674
6AO5S4JDKvc,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-22 16:00:01,56,113765,1837,75,0.015488067507581417,0.3287259388997654,0.015488067507581416
qXg_akLPq5o,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-18 16:00:07,1254,778610,10279,2835,0.009560627271676449,0.1948088037521226,0.009560627271676449
ceIRC2fWTCU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-17 18:46:00,468,385984,4450,806,0.009440805836511358,0.1921017088362785,0.009440805836511358
_Im4-7LQQRk,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-24 21:32:48,70,137188,1986,28,0.01427238533982564,0.3012603438576124,0.01427238533982564
ajci4AJdbOU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-15 18:00:00,164,80585,2242,134,0.026158714400943105,0.5698051240554676,0.026158714400943105
AwBUj7M6TMQ,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-11 16:00:03,16,31153,419,44,0.012037363977787052,0.2507650801542418,0.012037363977787052
ybLIOJOrNiM,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-10 16:00:13,121,165088,2246,199,0.012399447567358016,0.2589455417142925,0.012399447567358016
k3JM9zoKGmw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-19 16:00:07,1684,1759548,33951,859,0.018807102733201936,0.4037120494600772,0.018807102733201936
bjGUeI35VPI,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-26 16:00:05,1817,2943022,53476,1067,0.017807885907750606,0.381137000310664,0.017807885907750606
LUzKC0BzP8w,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-12 16:00:04,437,1243721,23451,770,0.018236405110149304,0.3908184246113891,0.018236405110149304
CgJ_g4vwg6g,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-04 18:00:01,370,759899,13996,277,0.018053715033182042,0.3866909546152917,0.018053715033182042
0rZzNFHuvvs,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-04 16:00:00,202,201703,5385,138,0.026013495089314487,0.5665242214385814,0.026013495089314487
j65jhGZUJv8,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-01 16:22:04,3055,3109879,56979,2540,0.017505182677525395,0.3742981039610816,0.017505182677525398
gyIXaMUlzRU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-03 16:00:07,580,1218811,17263,517,0.013739620006711459,0.2892237134949044,0.013739620006711459
fCr39r8vCE0,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-10-05 16:00:17,466,469044,7540,198,0.015653115699166817,0.3324548303096746,0.015653115699166817
xGRpfT26TcA,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-09-27 16:00:11,743,565748,13379,2055,0.020015978845705155,0.4310238770436301,0.020015978845705155
_xVyn7iy2Uw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-09-26 16:00:05,285,425067,10291,204,0.023730376622979436,0.5149423122086538,0.02373037662297944
xlonY2l3V9c,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-09-28 16:00:08,1888,4468557,97729,2484,0.021314486980920238,0.460360737899784,0.02131448698092024
6AhAi0NfWbs,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-09-25 16:00:00,1143,3062444,54147,1003,0.017353460177557532,0.3708702764799949,0.017353460177557532
E4oWj7d9Nlw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-09-24 18:00:01,19,3062444,293,41,8.228721896628967e-05,0.0,8.228721896628967e-05
4bb-sWEzm30,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-09-24 16:00:01,367,682559,12202,476,0.017179467269496117,0.3669392993876489,0.017179467269496117
yGn6PGmZRaU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-09-17 16:00:08,432,980195,12236,1046,0.011416095776860726,0.2367289272256276,0.011416095776860726
Mxf1PuW5Qus,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-07-11 14:00:04,44,19090,511,87,0.02221058145625982,0.48060597027382,0.022210581456259818
2RSD2WYCDRg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-07-05 16:00:01,228,360808,12984,291,0.03517937518015122,0.7736065966325791,0.03517937518015122
Lm0Fts-lKco,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-06-25 14:00:01,1778,6433423,94239,2185,0.014308712484784538,0.3020810737152532,0.014308712484784537
vlUPT5L8Mno,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-06-05 16:00:06,79,357199,4691,92,0.01287517602232929,0.26969355253556754,0.01287517602232929
OGBC1aEyfqg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-05-15 16:00:01,756,852754,18168,381,0.020858301456223013,0.4500542554837787,0.020858301456223013
fB6Pg5qz6ps,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-04-01 18:00:02,240,441077,9932,262,0.02192360970986925,0.4741224912988399,0.02192360970986925
6_ydj_Xi6g0,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-03-31 18:00:01,1698,3729535,69602,2705,0.017937088671912182,0.3840560451835024,0.017937088671912182
5IGfb_oWC8A,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-03-19 16:00:01,894,2248829,38290,621,0.016750495480092085,0.35724764990493163,0.016750495480092085
qleYU99ebDU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-03-08 15:00:06,114,234783,1655,125,0.006516655805573658,0.12603713807721428,0.006516655805573658
F1sd4CRcaE0,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2018-03-03 19:00:00,1077,3784034,74758,771,0.019552414169640125,0.4205506793556578,0.019552414169640125
Lt3JbxJ_Ddw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-12-09 16:31:55,22,12047,170,35,0.011206109404831079,0.2319847590445773,0.011206109404831079
_y8SOS-bpTw,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-12-09 16:32:28,20,22782,255,55,0.008778860503906593,0.17714654791709805,0.008778860503906593
I7G62IBBr_Y,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-12-09 16:32:47,23,27092,373,27,0.012771297800088587,0.2673466585352805,0.012771297800088588
RpMC5qHyyEI,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-12-09 16:33:05,30,36140,796,30,0.02119535141117875,0.4576691385653325,0.02119535141117875
HXQFcQ9csuU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-12-09 16:33:26,17,7539,76,53,0.0030508024936994295,0.047734004195459534,0.003050802493699429
LPJfHOp4psg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-12-09 16:33:51,27,14099,188,21,0.011844811688772253,0.24641479573386324,0.011844811688772251
cnRR_HhbCSc,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-07-18 13:00:02,15,24316,381,30,0.014434939957229808,0.3049328985863677,0.01443493995722981
jobbIdB6Wmg,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-07-18 13:00:03,18,12212,168,40,0.010481493612839829,0.21561370052957005,0.010481493612839829
G9dB06st3Ec,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-07-18 13:00:02,129,38292,1143,44,0.028700511856262406,0.6272313012575664,0.028700511856262406
j0Fpju6PzoE,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-07-18 13:00:05,29,36519,493,66,0.011692543607437225,0.24297464207304745,0.011692543607437223
MrKYP9_QMFs,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-07-18 13:00:01,20,17933,288,20,0.014944515697317794,0.31644561242867003,0.014944515697317794
kxZhCM5I1dA,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2016-07-18 08:41:51,40,23994,330,76,0.010585979828290406,0.21797433076432168,0.010585979828290406
yu5wfioUjJk,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2015-03-12 20:02:11,146,212995,2162,117,0.009601164346580905,0.1957246474759592,0.009601164346580905
yjrIeFa4-ts,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2015-03-09 01:36:08,124,228143,1631,20,0.007061360637845562,0.13834351447845925,0.007061360637845563
Jx8b6RzvC_Y,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2015-03-06 16:26:35,640,327219,3103,140,0.009055097656309689,0.1833875029666461,0.009055097656309687
s7YW045deBY,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2015-03-02 17:05:34,1011,1325987,13276,390,0.009718043992889825,0.1983652793115952,0.009718043992889823
_h8-SBO-RKo,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2015-02-27 00:28:18,1125,1651057,21064,672,0.012350875832875545,0.257848172989823,0.012350875832875544
ow_hyk52oAU,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2014-07-14 16:29:33,29,163597,578,29,0.0033558072580793046,0.054624898515189216,0.003355807258079305
h-X60hmn_lA,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2014-04-02 16:12:12,195,319542,4152,272,0.012142378779628343,0.25313765260558363,0.012142378779628343
U0YkYxDWxCM,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2014-01-08 16:44:09,156,236537,3385,203,0.013452440844349933,0.28273554842415466,0.013452440844349932
6-KpiclMuPA,Comedy Central Stand-Up,2018-08-29T18:55:32.000Z,1000000,843,406085540,2013-11-11 12:00:01,440,1602257,24266,634,0.014749194417624638,0.312032768912942,0.014749194417624638
MEKCVNDPa70,Vikramjit Singh,2011-09-29T17:27:39.000Z,89000,18,11874234,2019-08-23 11:07:46,1029,598340,14453,755,0.022893338235785675,0.4960313188691355,0.022893338235785675
QOtUzwBK0Eo,Vikramjit Singh,2011-09-29T17:27:39.000Z,89000,18,11874234,2017-10-30 08:22:07,424,548302,10443,558,0.018028385816575537,0.3861186981287682,0.018028385816575537
DFuoBKBhsr8,Vikramjit Singh,2011-09-29T17:27:39.000Z,89000,18,11874234,2017-10-06 09:39:25,412,626051,8910,830,0.0129062967713493,0.2703966556267069,0.0129062967713493
8j3nE4HcljM,Vikramjit Singh,2011-09-29T17:27:39.000Z,89000,18,11874234,2017-06-02 08:51:47,231,561498,7355,257,0.012641184830578203,0.2644070496267273,0.012641184830578205
t49sQ59PTs4,Vikramjit Singh,2011-09-29T17:27:39.000Z,89000,18,11874234,2017-05-05 09:02:56,525,1199128,13845,1226,0.010523480395754249,0.21656229713420647,0.010523480395754249
zTeIY7YnNEY,Vikramjit Singh,2011-09-29T17:27:39.000Z,89000,18,11874234,2017-04-21 10:06:06,1015,2326269,26806,1447,0.010901146857908522,0.22509481853301985,0.010901146857908522
rzzs1SkEsfs,Vikramjit Singh,2011-09-29T17:27:39.000Z,89000,18,11874234,2017-04-14 09:54:27,3704,1293011,14189,8891,0.00409741293770896,0.07137980519879264,0.00409741293770896
-39AL56A0Ms,Vikramjit Singh,2011-09-29T17:27:39.000Z,89000,18,11874234,2017-04-06 05:11:09,237,731613,8558,370,0.0111917092779926,0.23165942067671144,0.0111917092779926
