title,published_at,subscriberCount,videoCount,viewCount,video_published_date,video_commentCount,video_viewCount,video_likeCount,video_dislikeCount,video_favoriteCount,video_id
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-16T17:00:02.000Z,107,36742,560,133,0,YmOas6rwEjo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-09T17:00:03.000Z,56,22455,780,83,0,ZcccjXgchhg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-02T17:00:01.000Z,115,100118,1529,61,0,CZCz7IOpn-Q
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-29T17:00:04.000Z,1339,992778,28969,967,0,M3Qlbfb7Lyk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-28T17:00:05.000Z,46,99743,1418,116,0,We-3oPOCrsE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-24T17:00:03.000Z,337,157146,6406,275,0,JPQ_uz6KgNY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-15T17:00:03.000Z,36,30801,570,96,0,RXVIHD-c45M
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-12T17:00:02.000Z,28,35790,782,32,0,TpZY2WhRGgA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-18T19:30:01.000Z,14,17455,203,83,0,oKLZqZbFAH0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-22T17:00:00.000Z,1060,1437264,25868,1158,0,1u-aGcOD7Xs
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-29T17:00:04.000Z,74,70973,1535,124,0,_nrr1FVHnXg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-03T17:00:07.000Z,446,738970,11539,270,0,ZkzJXUtBLHI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-26T17:00:13.000Z,89,61088,1106,113,0,wLZL27BZmfw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-08T17:00:01.000Z,16,8920,215,22,0,9fyNlDFc22c
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-10T17:00:02.000Z,120,78604,1062,273,0,DsIVis5LcEQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-04-01T17:00:01.000Z,75,21187,406,134,0,6SHgwz-CPPQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-27T17:00:08.000Z,51,31062,594,118,0,kPOiZNYwrR8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-26T17:00:02.000Z,1618,1589045,32357,1301,0,DWC5-pxS-64
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-25T17:00:07.000Z,824,391112,10976,367,0,shLtnTd4Cbk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-22T17:00:03.000Z,562,372106,10334,934,0,PfMxAdiK14A
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-23T17:00:01.000Z,128,6263,178,150,0,8NX8TtGYXI0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-20T17:00:07.000Z,209,115680,3267,140,0,xDwREm2YymE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-18T17:00:05.000Z,364,558978,10637,495,0,Xp-ROWjMIZQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-15T21:30:30.000Z,298,208229,5734,748,0,AYMPveWZyzU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-19T16:00:04.000Z,10,5296,127,13,0,iOpfMgFw0L0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-16T18:00:01.000Z,39,6016,127,69,0,71qHb6DzCqY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-21T17:00:04.000Z,287,330621,10960,448,0,mrGJXULiZrE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-14T16:32:16.000Z,158,168080,3854,163,0,_033SDmU9KE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-13T19:30:12.000Z,29,29567,457,34,0,6RB1IDGObl4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-12T16:31:00.000Z,10,10522,287,19,0,Gvc3W-k-v-U
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-11T16:00:03.000Z,966,394070,6440,799,0,zest0dXmsDc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-09T17:00:08.000Z,33,4933,113,37,0,GlF-4qpgbUQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-08T17:05:41.000Z,542,1269689,22533,720,0,SwOFhrHtlIA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-07T17:00:03.000Z,64,28201,530,120,0,UkSNTVG8MCs
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-06T17:30:00.000Z,38,68775,828,59,0,odxd0-wkBjg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-05T19:00:02.000Z,13,7158,181,17,0,U6EJrIrfDZY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-04T17:00:04.000Z,1139,1316794,21618,1375,0,J_PvrrHalZI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-28T17:00:02.000Z,260,242020,6080,346,0,CyejPfSAupI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-02T17:00:08.000Z,19,7063,132,58,0,l-d-6e5ea18
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-03-01T17:00:08.000Z,643,1080205,14482,473,0,pT6Dqc5OVJU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-27T17:00:00.000Z,106,81062,2103,70,0,1M2hJy9XJsc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-26T17:00:02.000Z,218,215748,4671,506,0,DeFyOw4Awdo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-25T17:00:01.000Z,59,39702,1182,63,0,3uObcLVS0k8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-23T17:00:05.000Z,14,16111,135,95,0,Is9OSBR5O5o
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-22T17:00:09.000Z,47,32673,501,24,0,sF-h7DAr_uM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-21T17:00:01.000Z,1376,825875,10679,2641,0,11KfjI8WQ54
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-20T17:00:06.000Z,88,125668,1802,211,0,U-bu-Lvyyb0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-19T17:00:06.000Z,35,27605,450,30,0,uwOyTfX87yA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-18T17:00:00.000Z,678,727422,24943,749,0,8lvmhk--BWs
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-14T17:00:11.000Z,77,73095,1140,166,0,n9I9uF8oWFc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-16T17:00:02.000Z,22,9102,100,53,0,MGA0ebeZM88
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-15T17:00:10.000Z,883,1162192,21346,1715,0,K7rjmMtyVVo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-13T17:00:07.000Z,90,93694,1975,68,0,plmCvAb8ft0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-12T17:00:00.000Z,245,345696,5697,195,0,7yGzN9tMB_M
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-11T17:00:05.000Z,63,112197,2027,97,0,pTp0QXMk2Yo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-09T17:00:02.000Z,46,11128,136,105,0,FQMmjw-NPY8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-04T20:31:44.000Z,5,3224,65,21,0,8jLuUOiL4Uw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-07T17:00:07.000Z,741,386538,5613,1141,0,hnQ2HQGmxA4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-05T17:00:15.000Z,157,255349,4150,115,0,y3FSBQBF5lA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-06T17:00:00.000Z,168,124966,3318,242,0,3RADWkAM0KE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-08T17:00:00.000Z,495,510632,11799,677,0,Ca_WtUowBUw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-04T17:00:01.000Z,29,32759,574,25,0,4Xl81GuezvU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-29T17:00:07.000Z,134,77378,1407,168,0,yng9S9L2nEA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-31T17:00:01.000Z,147,168656,2769,159,0,9HhA4nxT2J8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-02-01T17:00:03.000Z,17,12590,147,43,0,Jfyf2bFXfNI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-30T17:00:02.000Z,139,154263,3208,187,0,OWxoQdar7wY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-22T17:00:08.000Z,14,4341,77,43,0,xeU65yt9oHQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-25T17:00:03.000Z,28,30420,268,24,0,K8UMNAOQQXc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-24T17:00:08.000Z,54,28251,407,48,0,rW2mFRjDqfU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-23T17:00:01.000Z,62,30786,357,147,0,1MCeH-SN2Xc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-21T17:00:04.000Z,42,43865,697,101,0,loAdCOtZgFM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-17T17:00:07.000Z,723,725969,21618,835,0,YnOZtGL7nLk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-15T17:00:05.000Z,14,7386,85,54,0,hk51ZdL_qd4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-18T17:00:13.000Z,33,23073,273,78,0,nvmJIhCxbAc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-16T17:00:00.000Z,61,39625,464,361,0,2QGeCjmD0EA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-14T17:00:01.000Z,41,40685,566,157,0,6cLtoBkdEUo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-10T17:00:02.000Z,2429,1950695,42037,4629,0,AyhZI7Se1m8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-08T17:00:06.000Z,31,81477,1209,45,0,iuNM8BeKpu0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-27T17:00:01.000Z,350,314635,6677,419,0,22qCuFLAs5o
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-03T17:00:01.000Z,103,128995,2098,295,0,JjLaPBzG1U0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-11T17:00:07.000Z,33,21764,397,53,0,rZhqhVKgqkI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-09T17:00:00.000Z,41,54708,966,99,0,qT6rNWk99-w
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-07T17:00:02.000Z,109,88830,2408,63,0,N8Vb8IbUUS0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-04T17:00:00.000Z,16,14187,165,53,0,-3445tKJ6xE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-02T17:00:17.000Z,45,55120,1228,36,0,z42GdbgY3LY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2019-01-01T17:00:07.000Z,26,18430,288,78,0,Xhnlcxrj5aU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-31T17:00:07.000Z,45,58231,1029,85,0,x9JvI1mAqIQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-25T17:00:05.000Z,7,9670,203,55,0,SeSPRQIT1KM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-28T17:00:29.000Z,9,9033,143,19,0,raRGIfZrtjo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-26T17:00:03.000Z,144,172037,3259,135,0,ZUtUAmU9ylk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-24T17:00:12.000Z,60,44702,677,85,0,mkLgUmkBxKU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-20T17:00:13.000Z,74,44293,716,219,0,xryIeFYLQ48
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-18T17:00:03.000Z,166,188053,998,429,0,NDWwh6_MQE0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-21T17:00:17.000Z,152,282672,7050,160,0,zwa2egH7NHs
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-19T17:00:04.000Z,43,86708,1411,74,0,Bm84HvDY7Ug
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-17T17:00:07.000Z,55,75486,925,86,0,xC9_rTPgrgk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-13T17:00:10.000Z,786,1047082,16672,1185,0,egXlrpvGMF4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-14T17:00:07.000Z,21,7438,83,61,0,UAqqo6MilS8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-12T17:00:06.000Z,16,62183,533,23,0,OaWZTl-yql4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-10T17:00:08.000Z,95,56729,1115,116,0,fRjeo1SXNY4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-11T17:00:04.000Z,11,7476,60,39,0,_cNkNAN-osY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-06T17:00:06.000Z,391,476706,11620,591,0,zRSted_D6So
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-04T17:00:06.000Z,50,28130,297,60,0,nrH4hYzJ_kM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-07T17:00:03.000Z,255,280561,5525,301,0,ILLdEelseO4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-05T17:00:01.000Z,48,34960,569,75,0,ESaOic449fA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-12-03T17:00:05.000Z,78,56071,902,106,0,ipPRHp2pZ2c
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-29T17:00:05.000Z,418,271702,7613,678,0,s7ogP6gMoF4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-27T17:00:06.000Z,13,22790,136,42,0,uKyx16NaagE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-30T17:00:15.000Z,97,64859,1585,102,0,shQG4vd8PSQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-28T17:00:00.000Z,478,210285,2259,799,0,7RKONhvInIU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-26T17:00:07.000Z,38,71552,858,121,0,h9xVWAdKaiQ
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-22T17:00:02.000Z,22,15623,150,127,0,LODGBM00FhA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-23T17:00:05.000Z,588,978842,17983,433,0,HcbA-K6p-i8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-21T17:00:07.000Z,58,74900,1473,117,0,SXg4Rzkn5oU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-19T17:00:02.000Z,469,147516,3256,341,0,J_kLgz5awKc
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-15T17:00:02.000Z,44,55051,621,87,0,LzfEvMrUops
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-16T17:00:04.000Z,1333,3663146,40051,2946,0,KEwEgx_D4S8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-14T17:00:01.000Z,48,42501,556,74,0,7awluJn7nd0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-12T17:00:01.000Z,77,77313,1310,75,0,QHccQmUaYQg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-09T17:00:03.000Z,42,58527,894,72,0,I793Gmnkk7s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-07T17:00:03.000Z,1541,2204474,46096,1614,0,BuyojYyW2Es
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-05T17:00:01.000Z,174,162662,1963,160,0,ExAdnvCwMPY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-08T17:00:00.000Z,180,512582,15586,274,0,4Y9ZT_Iisq0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-02T16:00:01.000Z,118,124002,3642,153,0,CKnHYtltzQI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-11-01T16:00:11.000Z,841,706591,10698,1887,0,XVghtLugP68
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-31T16:00:00.000Z,19,14447,147,80,0,-TE4qioBsVU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-29T16:00:02.000Z,29,11607,164,63,0,HTo8IaJ9K4U
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-25T16:00:03.000Z,549,467702,9042,1054,0,NuSPPDXJBws
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-26T16:00:06.000Z,27,22539,245,111,0,gJYJQgGyCHo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-24T16:00:08.000Z,41,28920,529,90,0,ytsXlyiTCoA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-22T16:00:05.000Z,97,155510,2655,160,0,VlMqOYwOZ0s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-18T16:00:11.000Z,1067,463330,12933,752,0,rvkh4JiUXv0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-19T16:00:02.000Z,17,14848,253,44,0,Crwx-Bf8JpM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-17T16:00:10.000Z,13,13294,185,34,0,oVwnE_zos9I
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-15T16:00:15.000Z,39,33313,600,42,0,vkQSM2RnPOs
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-12T16:00:04.000Z,216,220372,3421,342,0,KjOC4MghYRA
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-10T16:00:05.000Z,259,449034,7937,130,0,MAyqJnHgQDI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-08T16:00:06.000Z,28,18445,376,46,0,vewRJ3Gx3DM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-05T16:00:06.000Z,1297,2326618,46256,1061,0,if_sEUffzjE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-03T16:00:09.000Z,686,898349,13437,1123,0,yPSFJwORLH0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-10-01T16:00:03.000Z,87,88231,1722,161,0,NuKIFPpC5uw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-28T16:00:00.000Z,95,60568,823,80,0,17DiGw5PLO4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-26T16:00:05.000Z,21,13780,219,24,0,cqmc-m7dHDk
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-24T16:00:01.000Z,765,1243340,38591,291,0,E6K66u9kWks
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-21T16:00:07.000Z,791,827737,28151,856,0,Y0UP6eIpU_U
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-19T16:00:01.000Z,521,786804,9412,638,0,EOQA80wtI18
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-17T16:00:04.000Z,35,39625,405,51,0,Ti10Z0cC0IY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-14T16:00:08.000Z,23,7679,184,15,0,ibTyw7MPejo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-12T16:00:05.000Z,21,19137,317,38,0,ndPAXfM_UOE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-10T16:00:11.000Z,1062,1145240,13621,625,0,nK34VMqwX_Y
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-07T16:00:04.000Z,61,23955,283,137,0,bRfFMC3PP5s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-05T16:00:04.000Z,591,393308,7841,598,0,E9OjfHzR5mE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-09-03T16:00:02.000Z,709,1323159,18131,539,0,QuJdfuiqMEE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-31T16:00:08.000Z,281,392053,4367,587,0,oNpN9pdunsU
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-29T16:00:02.000Z,222,711830,6474,571,0,L7b3VVvkP3E
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-27T16:00:04.000Z,27,50772,754,15,0,j0m6q2B-07I
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-24T16:00:05.000Z,643,464584,5526,697,0,bTIf3z05sTI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-22T16:00:05.000Z,28,50548,952,27,0,I155JKxx8r4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-20T16:00:08.000Z,49,68348,988,46,0,Z8_Ab_tcBeI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-13T16:00:02.000Z,152,213850,3456,342,0,HNVY7I0oWX4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-17T16:00:13.000Z,22,43813,668,25,0,mL-F_sz68lo
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-15T16:00:06.000Z,1178,2372675,30904,1090,0,lcSyUKI2KeE
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-08T16:00:13.000Z,236,218388,5449,334,0,yOnzlo-_0BY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-06T16:00:01.000Z,25,59663,762,62,0,A2Q-YKUUgik
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-10T16:00:08.000Z,38,20761,185,140,0,XU7HMJqIpPw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-03T16:00:05.000Z,190,184909,2082,213,0,mh3sSp3gdu8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-08-01T16:00:05.000Z,30,24941,283,129,0,kiYWQq8H3K4
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-30T16:00:03.000Z,279,92193,1164,255,0,M5DGP2JyWIY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-27T16:00:08.000Z,12,19489,228,34,0,Xs-MqjLKcuY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-25T16:00:02.000Z,131,83411,1686,131,0,Ef-glbQMS0s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-23T16:00:00.000Z,3361,6552878,114593,4989,0,4pF5ClsvP_0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-20T16:00:01.000Z,276,275506,4042,166,0,AqGdiDktDEY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-18T16:00:14.000Z,57,63893,916,77,0,vvkZzNHYI6Y
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-16T16:00:10.000Z,203,115734,2189,257,0,vU8iJTbCzfg
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-11T16:00:01.000Z,174,100216,3836,130,0,5_PuCzCBdc8
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-13T16:00:04.000Z,235,363916,9345,166,0,hPtAAv_Nj9w
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-09T16:00:01.000Z,223,298346,5555,234,0,Ahu_2lXtHiw
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-06T16:00:00.000Z,71,77667,965,135,0,2cfJbWnqkMM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-04T16:00:04.000Z,25,12599,191,72,0,IEAkvPYPJxI
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-07-02T16:00:06.000Z,320,712483,10808,379,0,TW94wz0SFS0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-06-29T16:00:11.000Z,2095,3208688,50705,6227,0,nNx5tnqD9e0
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-06-27T16:00:09.000Z,234,132510,1210,129,0,eEdtNfXGG-s
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-06-25T16:00:07.000Z,415,744279,14473,596,0,c_2lCLqT0CY
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-06-22T16:00:06.000Z,24,23310,275,92,0,SLfsekv170Y
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-06-20T16:00:04.000Z,63,86385,1396,76,0,RbykikYaEtM
Just For Laughs,2011-02-09T17:09:06.000Z,917000,880,272713352,2018-06-15T16:00:01.000Z,90,80217,661,173,0,6l7zn3GKWoo
